county_fips,votes_gop,votes_dem,total_votes,per_point_diff
41071,29484,25971,57324,0.0612832321540716
42001,40248,19842,60650,0.3364550700741962
42003,283595,429916,720504,-0.2030814540932458
42005,28296,8553,37119,0.5318839408389234
42007,56837,37196,94843,0.2070896112522801
42009,23658,4336,28160,0.6861505681818181
42011,116677,91125,209838,0.1217701274316377
42013,46352,18127,64949,0.4345717409044019
42015,22937,7990,31192,0.479193382918697
42017,198722,198431,401028,0.0007256351177474
42019,79773,40661,121440,0.322068511198946
42021,49408,21177,71136,0.3968595366621682
42023,1654,538,2219,0.5029292474087427
42025,23708,11394,35395,0.3479022460799548
42027,38829,41119,80792,-0.0283443905337161
42029,137299,184281,324964,-0.1445760145739221
42031,15036,4562,19733,0.5307859930066386
42033,30481,9647,40430,0.5153104130596092
42035,12965,5395,18522,0.4087031638052046
42037,21190,11083,32576,0.3102590864440078
42039,29685,12858,42872,0.3924939354357156
42041,80267,66255,148396,0.0944230302703577
42043,69474,78327,149526,-0.059207094418362
42045,123421,201324,328172,-0.2373846641395365
42047,12543,4483,17153,0.4698886492158806
42049,68866,67456,137595,0.0102474653875503
42051,43633,19548,63472,0.3794586589362238
42053,1902,724,2650,0.4445283018867925
42055,59604,23543,83884,0.4298912784321205
42057,7039,1102,8177,0.7260609025314908
42059,12319,4592,17236,0.4483058714318867
42061,17627,5368,23156,0.5294092243910866
42063,29215,12697,42229,0.3911529991238248
42065,18235,4707,23129,0.5848934238402006
42067,9721,2290,12104,0.6139292795769994
42069,56261,59510,116590,-0.0278668839523114
42071,166261,120119,289257,0.1595190436186505
42073,31347,15440,47110,0.3376565485035024
42075,48282,24734,73692,0.3195462193996634
42077,91207,96317,189810,-0.0269216585006058
42079,92444,62504,156150,0.1917387127761767
42081,41961,17216,59685,0.414593281393985
42083,14401,5115,19682,0.4718016461741692
42085,37761,20145,58410,0.3015921931176168
42087,17184,4735,22071,0.5640433147569209
42089,42676,42007,85525,0.0078222741888336
42091,198311,317103,520906,-0.2280488226282668
42093,5944,3862,9908,0.2101332256762212
42095,89817,86655,178215,0.017742614258059
42097,30240,12863,43522,0.3992693350489408
42099,19073,6385,25725,0.4932167152575316
42101,144311,568571,721441,-0.5880730371575776
42103,21537,13132,34950,0.240486409155937
42105,7334,1675,9085,0.6228948816730875
42107,51665,20882,73184,0.4206247267162221
42109,14664,5239,20038,0.4703563229863259
42111,31993,8596,40881,0.572319659499523
42113,2721,976,3721,0.4689599570008062
42115,16114,6093,22404,0.4472861988930548
42117,16272,5100,21587,0.5175337008384676
42119,12969,8015,21188,0.233811591466868
42121,18883,7624,26732,0.4211806075115966
42123,14345,6212,20723,0.3924624813009699
42125,75929,44910,121617,0.2550548031936324
42127,20071,9150,29444,0.370907485396006
42129,135008,74904,211450,0.2842468668716009
42131,10222,4680,15052,0.3681902737177784
42133,154884,91926,249210,0.2526303117852414
44001,10048,17458,28117,-0.2635416296190916
44003,44526,46269,92648,-0.0188131422156981
44005,16027,27332,44349,-0.2549099190511624
44007,112558,151508,269989,-0.1442651367277926
44009,31247,42589,75556,-0.1501138228598655
45001,8509,3399,12048,0.424136786188579
45003,53592,31298,86091,0.2589585438663739
45005,813,2165,3023,-0.447237843202117
45007,71828,25281,98296,0.4735391063725889
45009,2376,3245,5694,-0.152616789603091
45011,5605,4082,9803,0.1553606038967662
45013,59123,44002,104403,0.1448330028830589
45015,64777,46416,112834,0.1627257741460907
45017,4474,3339,7914,0.1434167298458427
45019,99265,111427,214521,-0.056693750262212
45021,18697,5939,24839,0.5136277627923829
45023,9030,6353,15556,0.1720879403445616
45025,11682,6520,18391,0.2806807677668425
45027,9065,7064,16320,0.122610294117647
45029,10696,7376,18276,0.1816590063471219
45031,17017,12977,30331,0.1331970591144374
45033,6526,5241,11861,0.1083382514121911
45035,43839,32489,77764,0.1459544262126433
45037,9092,4659,13919,0.3184855233853007
45039,4792,6277,11215,-0.1324119482835488
45041,32615,27706,61140,0.080291135099771
45043,22326,14965,37754,0.1949727181225831
45045,158541,100074,263316,0.2220411976484528
45047,19715,10766,30888,0.2897241647241647
45049,3801,4328,8233,-0.0640106886918498
45051,141719,62325,205954,0.3854938481408469
45053,9900,8144,18227,0.0963405936248422
45055,21289,11826,33533,0.2821996242507381
45057,33623,20146,54427,0.247616072904992
45059,21110,8769,30213,0.4084665541323271
45061,3078,4505,8076,-0.1766963843486875
45063,96965,47815,146903,0.3345745151562596
45065,3565,2513,6153,0.1709735088574679
45067,5906,7316,13388,-0.1053181953988647
45069,4896,5137,10152,-0.0237391646966115
45071,12067,5841,18129,0.343427657344586
45073,31772,9987,42264,0.5154505016089344
45075,13750,22832,36970,-0.2456586421422775
45077,45728,13891,60451,0.5266579543762717
45079,58019,121110,182411,-0.3458727817949575
45081,6452,2454,9014,0.4435322831151542
45083,103032,50710,155597,0.3362661233828415
45085,21215,23425,45170,-0.0489262785034314
45087,8102,4084,12289,0.3269590690861746
45089,5524,8634,14330,-0.2170272156315422
45091,88239,59600,150059,0.1908515983713073
46003,1056,302,1393,0.5412778176597273
46005,4826,2017,7010,0.4007132667617689
46007,676,389,1088,0.2637867647058823
46009,2236,697,2992,0.5143716577540107
46011,8575,5978,14939,0.1738402838208715
46013,10645,6075,17043,0.2681452795869271
46015,1694,666,2423,0.424267437061494
46017,164,291,466,-0.2725321888412017
46019,4024,942,5082,0.6064541519086973
46021,706,120,836,0.7009569377990431
46023,2551,1000,3615,0.429045643153527
46025,1382,415,1842,0.5249728555917481
46027,2574,2944,5657,-0.0654056920629309
46029,9349,3840,13510,0.4077720207253886
46031,631,495,1143,0.1189851268591426
46033,4313,1567,6001,0.4575904015997333
46035,6208,2743,9177,0.3775743707093821
46037,1876,1000,2932,0.2987721691678035
46039,1717,528,2298,0.5174064403829417
46041,793,1032,1871,-0.1277391769107428
46043,1419,219,1658,0.7237635705669482
46045,1618,384,2031,0.6075824716888232
46047,3135,1030,4274,0.4925128685072532
46049,920,183,1130,0.652212389380531
46051,2594,946,3630,0.4539944903581266
46053,1790,426,2267,0.6016762240846933
46055,1004,105,1125,0.7991111111111111
46057,2560,610,3226,0.6044637321760695
46059,1376,365,1764,0.5731292517006803
46061,1611,399,2046,0.5923753665689149
46063,754,48,820,0.8609756097560975
46065,5379,2838,8435,0.3012448132780082
46067,2918,755,3736,0.5789614561027837
46069,530,148,695,0.5496402877697842
46071,753,357,1129,0.3507528786536758
46073,708,276,999,0.4324324324324324
46075,477,60,550,0.7581818181818182
46077,1989,760,2801,0.4387718671902892
46079,3819,1978,5906,0.3117168980697596
46081,9904,5074,15409,0.3134531767149068
46083,22621,12981,36393,0.2648861044706399
46085,993,422,1447,0.3946095369730476
46087,2227,733,3031,0.4929066314747608
46089,1087,188,1299,0.6920708237105466
46091,1288,782,2109,0.2399241346609767
46093,10887,3421,14672,0.5088604143947655
46095,434,285,740,0.2013513513513513
46097,841,293,1167,0.4695801199657241
46099,51842,39923,93986,0.1268167599429702
46101,2068,1052,3189,0.3185951708999687
46102,406,2567,3062,-0.7057478772044415
46103,35009,20051,56580,0.2643690349946978
46105,1342,228,1591,0.7001885606536769
46107,1059,214,1298,0.6510015408320493
46109,2514,1560,4149,0.2299349240780911
46111,929,259,1212,0.5528052805280528
46115,2145,921,3139,0.3899330997132845
46117,1260,447,1735,0.4685878962536022
46119,716,168,901,0.6082130965593784
46121,497,1570,2126,-0.5047036688617121
46123,2150,470,2654,0.6330067822155236
46125,3374,1044,4538,0.5134420449537241
46127,6160,2548,8876,0.4069400630914827
46129,1940,481,2466,0.5916463909164639
46135,6650,3883,10832,0.2554468242245199
46137,388,366,781,0.028169014084507
47001,24582,11525,36548,0.3572562110101784
47003,15772,4122,20090,0.5798904927824788
47005,5886,1317,7260,0.6293388429752067
47007,5254,891,6191,0.7047326764658375
47009,50699,17664,69224,0.4772188836241765
47011,38836,9852,49246,0.5885554156682776
47013,13115,2305,15528,0.6961617722823287
47015,5682,1132,6881,0.6612410986775178
47017,9547,2233,11882,0.6155529372159569
47019,20167,4454,24852,0.632262996941896
47021,14987,5464,20741,0.4591389036208476
47023,6206,1286,7577,0.6493335093044741
47025,11463,1971,13534,0.7013447613418059
47027,3117,614,3760,0.6656914893617021
47029,13105,2415,15663,0.6825001596118241
47031,19174,5440,24932,0.5508583346703033
47033,4674,1196,5921,0.5874007768957946
47035,27399,6996,34642,0.588967149702673
47037,102256,181862,290036,-0.2744693762153663
47039,4596,819,5466,0.6909989023051593
47041,7599,1706,9396,0.62718177948063
47043,19002,5913,25204,0.5193223297889225
47045,11603,2707,14394,0.618035292482979
47047,16756,6720,23696,0.4235313977042539
47049,8555,1149,9771,0.7579572203459216
47051,15016,4529,19728,0.5315794809407949
47053,16346,5100,21648,0.5194937176644494
47055,10394,2974,13487,0.5501594127678505
47057,9630,1432,11130,0.7365678346810423
47059,25586,5145,31095,0.6573725679369674
47061,5334,948,6328,0.6931099873577751
47063,20154,5132,25501,0.5890749382377163
47065,97195,74437,174438,0.1304646923262133
47067,2558,334,2908,0.7647867950481431
47069,5793,3527,9399,0.2410894776040004
47071,10293,1704,12094,0.7101868695220771
47073,22066,3987,26266,0.6883042716820224
47075,3286,3311,6652,-0.003758268190018
47077,10083,1902,12047,0.6790902299327634
47079,11629,3286,15076,0.5533961262934466
47081,8265,1968,10309,0.6108254922882917
47083,2989,773,3810,0.5816272965879264
47085,6400,1767,8264,0.560624394966118
47087,4586,1040,5676,0.6247357293868921
47089,21068,4503,25815,0.6416811931047841
47091,6829,1212,8102,0.6932856084917305
47093,130815,87516,221864,0.1951600980781019
47095,1493,429,1939,0.5487364620938628
47097,5633,2571,8266,0.3704330994435035
47099,16429,2939,19533,0.6906261198996569
47101,4852,991,5890,0.6555178268251274
47103,13208,2782,16128,0.646453373015873
47105,25226,7625,33209,0.5300069258333584
47107,19673,4207,24072,0.6424891990694582
47109,9437,1727,11267,0.6842992810863584
47111,8958,1277,10333,0.7433465595664376
47113,23385,16115,39964,0.1819137223501151
47115,10788,3026,13933,0.5570946673365391
47117,12426,3390,15962,0.5660944743766445
47119,37376,14145,52090,0.4459781148013054
47121,5085,968,6099,0.6750286932283981
47123,18526,3608,22323,0.6682793531335394
47125,47795,32736,81755,0.1841966852180295
47127,3060,542,3654,0.6891078270388615
47129,7427,1054,8560,0.7445093457943925
47131,10596,2221,12900,0.6492248062015504
47133,9042,1931,11069,0.6424247899539254
47135,3139,558,3716,0.6945640473627557
47137,2441,487,2954,0.6614759647935003
47139,7302,1356,8727,0.68133379168099
47141,25554,8991,34939,0.4740547811900741
47143,11974,2312,14444,0.6689282747161451
47145,21011,6073,27412,0.5449438202247191
47147,26260,8428,35070,0.5084687767322498
47149,88811,56656,147656,0.2177696808798829
47151,8608,942,9605,0.7981259760541385
47153,6522,1292,7890,0.6628643852978454
47155,35207,8322,43970,0.61143961792131
47157,118917,201759,326497,-0.2537297433054514
47159,7655,1595,9336,0.6491002570694088
47161,5389,1160,6620,0.638821752265861
47163,58154,16624,75541,0.5497676758316675
47165,68767,27874,97761,0.4182956393653911
47167,20303,6178,26733,0.5283731717353084
47169,3359,856,4251,0.5888026346741944
47171,6876,1578,8541,0.620302072356867
47173,7384,1216,8669,0.7115007497981313
47175,2718,524,3265,0.6719754977029097
47177,13192,3647,17015,0.5609756097560975
47179,42299,18131,61234,0.394682692621746
47181,6016,762,6831,0.7691406821841604
47183,10541,2725,13394,0.5835448708376885
47185,10717,2105,12931,0.6659964426571805
47187,94562,47695,144668,0.3239624519589681
47189,56425,23855,81254,0.4008418047111526
48001,15597,3635,19353,0.6180953857283108
48003,5205,806,6059,0.726027397260274
48005,26049,8146,34419,0.5201487550480839
48007,10090,2831,13028,0.5571845256370893
48009,4592,520,5132,0.7934528448947779
48011,1029,77,1109,0.8584310189359784
48013,13142,5153,18442,0.433195965730398
48015,12457,2816,15379,0.6268938162429286
48017,1395,332,1740,0.610919540229885
48019,10939,2532,13592,0.6185256032960564
48021,23301,15989,39788,0.1837740022117221
48023,1471,184,1670,0.7706586826347305
48025,6111,2606,8789,0.3987939469791784
48027,75161,53973,130557,0.1622892682889465
48029,337545,411389,757547,-0.0974777802565385
48031,6447,1973,8518,0.5252406668231979
48033,370,16,387,0.9147286821705426
48035,7969,1524,9571,0.6733883606728659
48037,27122,9282,36629,0.4870457833956701
48039,95867,63976,161950,0.1969188020994133
48041,56671,33844,91847,0.2485328862129411
48043,2545,1969,4576,0.1258741258741258
48045,666,72,744,0.7983870967741935
48047,1077,1308,2402,-0.0961698584512905
48049,14593,2132,16853,0.7393935797780811
48051,7590,1705,9365,0.6284036305392419
48053,21795,6114,28147,0.5571108821544036
48055,8880,6618,15686,0.1442050235879127
48057,5939,1853,7832,0.5217058222676201
48059,6180,761,6985,0.7758052970651396
48061,60991,54258,116122,0.0579821222507363
48063,4011,1201,5242,0.5360549408622663
48065,2866,290,3172,0.8121059268600253
48067,11693,2406,14140,0.6567892503536068
48069,1594,418,2021,0.5818901533894112
48071,20567,4192,24971,0.6557606823915743
48073,16593,3744,20502,0.6267193444541996
48075,1991,263,2272,0.7605633802816901
48077,5288,584,5906,0.7964781578056214
48079,735,148,893,0.6573348264277716
48081,1623,179,1814,0.7960308710033076
48083,3712,428,4155,0.790373044524669
48085,279534,222115,515167,0.1114570614965632
48087,1066,135,1201,0.7751873438801
48089,7824,2108,9994,0.5719431658995398
48091,74756,27680,103465,0.4549944425651186
48093,5679,834,6544,0.7403728606356967
48095,1038,153,1198,0.7387312186978297
48097,16975,3310,20432,0.6688038371182459
48099,16688,6959,23911,0.4068838609844841
48101,565,89,657,0.7245053272450532
48103,1195,186,1387,0.7274693583273252
48105,1087,323,1417,0.5391672547635851
48107,1416,451,1880,0.5132978723404256
48109,451,319,781,0.1690140845070422
48111,1285,152,1447,0.7829993089149965
48113,322569,511118,848948,-0.2220972309258045
48115,2810,667,3511,0.6103674166904016
48117,3233,1019,4286,0.5165655622958469
48119,2250,397,2658,0.6971407072987208
48121,250521,191503,448729,0.1315225893579421
48123,6515,1270,7824,0.6703732106339468
48125,844,146,993,0.702920443101712
48127,1653,1765,3427,-0.032681645754304
48129,1512,174,1712,0.7815420560747663
48131,2439,2003,4461,0.0977359336471643
48133,7397,918,8363,0.7747219897166089
48135,32429,9881,42615,0.5291094684970081
48137,869,133,1005,0.7323383084577114
48139,64763,33850,99485,0.3107302608433432
48141,105124,143156,251371,-0.151298280231212
48143,15349,2871,18350,0.6799999999999999
48145,4520,1713,6276,0.4472594008922881
48147,13648,2607,16385,0.6738480317363442
48149,10699,2515,13327,0.6140916935544383
48151,1487,330,1829,0.6325861126298524
48153,1715,358,2089,0.649593106749641
48155,448,92,545,0.653211009174312
48157,173592,179310,362259,-0.0157842869328297
48159,4473,813,5310,0.6892655367231639
48161,7500,1499,9045,0.6634604754007739
48163,3060,1848,4933,0.2456922765051693
48165,5840,538,6416,0.8263715710723193
48167,100295,56732,158933,0.274096631914077
48169,1374,213,1599,0.726078799249531
48171,13202,3160,16482,0.6092707195728674
48173,623,38,663,0.8823529411764706
48175,3178,778,3984,0.6024096385542169
48177,5981,1729,7755,0.5482914248871695
48179,6691,845,7580,0.7712401055408971
48181,50556,14800,65888,0.5426784847013113
48183,33026,13294,46699,0.422535814471402
48185,11197,2734,14043,0.6026490066225165
48187,54691,29573,85097,0.2951690423869232
48189,7283,1903,9278,0.5798663505065746
48191,992,149,1149,0.7336814621409922
48193,3809,625,4464,0.7132616487455198
48195,1842,146,1999,0.848424212106053
48197,1210,188,1405,0.7274021352313167
48199,24691,3347,28157,0.758035302056327
48201,722695,808771,1556310,-0.0553077471711934
48203,22658,7369,30226,0.5058228015615694
48205,1843,163,2016,0.8333333333333333
48207,1918,313,2246,0.7146037399821906
48209,58438,65528,125688,-0.0564095219909617
48211,1412,190,1612,0.7580645161290323
48213,31379,6919,38528,0.6348629568106312
48215,110760,104517,217194,0.0287438879527058
48217,13669,2919,16703,0.6435969586301862
48219,6616,1323,7987,0.6627018905721798
48221,30174,6070,36538,0.6596967540642619
48223,13754,2917,16773,0.6460978954271747
48225,7247,2065,9362,0.5535142063661611
48227,7817,1759,9640,0.6284232365145228
48229,759,275,1038,0.466281310211946
48231,36137,10212,46703,0.555103526540051
48233,7273,913,8241,0.7717510010921005
48235,761,105,868,0.7557603686635944
48237,3819,363,4201,0.8226612711259225
48239,5386,907,6329,0.7076947385052931
48241,13162,2615,15839,0.6658879979796705
48243,699,450,1169,0.2130025662959794
48245,46596,38936,86272,0.088788946587537
48247,725,856,1585,-0.0826498422712934
48249,7636,5577,13268,0.1551854085016581
48251,60752,19247,80691,0.5143696323010001
48253,5988,907,6946,0.7315001439677512
48255,4001,1051,5075,0.58128078817734
48257,44063,24726,69366,0.2787676959893896
48259,22668,6355,29295,0.556852705239802
48261,115,41,158,0.4683544303797468
48263,390,50,445,0.7640449438202248
48265,21615,6315,28156,0.5434010512856939
48267,2126,261,2402,0.776436303080766
48269,129,6,135,0.9111111111111112
48271,1063,346,1419,0.5052854122621564
48273,5612,4338,10010,0.1272727272727272
48275,1156,214,1376,0.684593023255814
48277,17044,4079,21236,0.610519871915615
48279,3398,729,4151,0.6429775957600578
48281,8961,2232,11296,0.5956975920679887
48283,1417,933,2360,0.2050847457627118
48285,9215,1235,10486,0.7610146862483311
48287,6724,1640,8413,0.6043028646142874
48289,7982,1033,9060,0.7669977924944812
48291,25241,5952,31316,0.615947119683229
48293,7081,1921,9069,0.5689712206417467
48295,1125,123,1259,0.795869737887212
48297,4307,761,5092,0.6963864886095836
48299,10902,2613,13622,0.60850095433857
48301,86,10,97,0.7835051546391752
48303,86547,37148,124972,0.3952805428415964
48305,2175,371,2567,0.7027658745617452
48307,3033,455,3513,0.7338457159123256
48309,64606,33863,99490,0.3090059302442457
48311,448,37,487,0.8439425051334702
48313,4498,964,5489,0.6438331207870286
48315,3577,1101,4714,0.5252439541790411
48317,1825,247,2083,0.757561209793567
48319,2076,434,2526,0.6500395882818686
48321,9957,3231,13308,0.5054102795311091
48323,9285,6373,15743,0.1849710982658959
48325,17464,6950,24598,0.42743312464428
48327,861,170,1039,0.6650625601539941
48329,46944,11351,58800,0.6053231292517007
48331,8691,2331,11093,0.5733345352925269
48333,2418,310,2741,0.7690623859905144
48335,2144,352,2513,0.713091922005571
48337,9825,1208,11097,0.7765161755429395
48339,221964,82277,307134,0.454807999114393
48341,4458,860,5359,0.6713939167755179
48343,4092,1312,5433,0.5116878336094238
48345,612,35,650,0.8876923076923077
48347,17575,7690,25470,0.3881036513545348
48349,14983,4708,19829,0.5181804427858188
48351,4781,952,5749,0.6660288745868848
48353,4048,1020,5114,0.5921001173249902
48355,67201,53248,121614,0.1147318565296759
48357,2723,269,3008,0.8158244680851063
48359,895,74,974,0.8429158110882957
48361,30191,5945,36328,0.6674190706892755
48363,11093,2143,13333,0.6712667816695418
48365,9500,1905,11437,0.6640727463495673
48367,75168,14872,90802,0.664038237043237
48369,2123,368,2504,0.7008785942492013
48371,3042,1144,4233,0.4483817623434916
48373,19216,4910,24285,0.5890879143504221
48375,23007,8748,32091,0.4443301860334673
48377,686,1289,1994,-0.3024072216649949
48379,5649,869,6554,0.7293256026853829
48381,53314,12935,66854,0.6039877942980225
48383,800,141,949,0.6944151738672287
48385,1625,315,1958,0.669050051072523
48387,4682,1103,5796,0.6174948240165632
48389,2340,1070,3439,0.3692933992439663
48391,2134,919,3072,0.3955078125
48393,547,20,570,0.924561403508772
48395,6177,1926,8154,0.5213392200147167
48397,43542,18092,62251,0.4088287738349584
48399,3580,452,4056,0.7712031558185404
48401,17234,4337,21702,0.5942770251589715
48403,4972,590,5581,0.7851639491130622
48405,2917,809,3747,0.562583400053376
48407,10524,2175,12789,0.6528266479005396
48409,17337,8025,25572,0.3641482871891131
48411,2412,276,2703,0.7902330743618202
48413,906,192,1108,0.6444043321299638
48415,4945,734,5720,0.7361888111888112
48417,1565,146,1727,0.8216560509554139
48419,8164,1741,9948,0.6456574185765983
48421,817,48,872,0.8818807339449541
48423,74862,28041,103815,0.4510041901459326
48425,4493,751,5285,0.7080416272469252
48427,9487,6862,16419,0.1598757536999817
48429,3368,384,3761,0.7934060090401489
48431,583,43,629,0.8585055643879173
48433,604,110,716,0.6899441340782123
48435,1167,228,1400,0.6707142857142856
48437,1840,403,2265,0.6344370860927153
48439,426626,384501,822680,0.051204599601303
48441,41198,13624,55386,0.4978514426028238
48443,314,91,405,0.5506172839506174
48445,2815,587,3419,0.6516525299795262
48447,823,73,900,0.8333333333333333
48449,7861,2275,10208,0.547217868338558
48451,33399,11585,45438,0.480082750121044
48453,170787,398981,580285,-0.3932446987256262
48455,6136,1195,7374,0.6700569568755086
48457,8286,1249,9577,0.7347812467369741
48459,16939,2820,19882,0.7101398249673071
48461,1149,146,1303,0.7697620874904068
48463,6482,3218,9769,0.3341181287746955
48465,9162,5282,14578,0.2661544793524489
48467,24351,3450,27935,0.7482011813137641
48469,25010,9998,35239,0.4260052782428559
48471,17515,7461,25170,0.3994437822804926
48473,17077,10183,27545,0.2502813577781812
48475,3115,627,3764,0.6609989373007439
48477,14020,4058,18208,0.5471221441124781
